exchange,symbol,date,increase,retracement
gateio,SPXUSDT,2025-05-15,0.6085,0.5284
gateio,SPX3LUSDT,2025-06-10,0.856,1.8099
gateio,SPX3SUSDT,2025-06-11,1.0179,1.4526
gateio,SPX5003LUSDT,2026-03-03,0.6444,1.2771
gateio,SQDUSDT,2025-06-25,0.5198,0.8608
gateio,SQRUSDT,2025-07-09,0.9392,0.9044
gateio,SQTUSDT,2025-05-31,0.5229,1.2021
gateio,SSGUSDT,2025-05-15,2.3157,0.8108
gateio,STUSDT,2026-04-15,2.4375,0.8304
gateio,STABLEUSDT,2025-12-18,0.6813,0.4664
gateio,STARHEROESUSDT,2025-06-14,0.6575,1.1445
gateio,STBLUSDT,2025-10-18,0.6144,1.3515
gateio,STBUUSDT,2025-06-01,0.5119,1.3675
gateio,STEEMUSDT,2026-02-09,0.5787,0.8297
gateio,STETHUSDT,2025-06-17,0.7689,1.0082
gateio,STGUSDT,2026-01-05,0.7017,0.3969
gateio,STIKUSDT,2025-06-27,2.5805,0.6263
gateio,STIXUSDT,2025-07-08,0.5323,1.1026
gateio,STOUSDT,2025-06-22,0.764,0.5791
gateio,STOCUSDT,2025-06-30,37.0951,0.9804
gateio,STORJUSDT,2025-11-04,0.5605,1.0638
gateio,STORMUSDT,2026-04-19,0.5373,0.4355
gateio,STOSUSDT,2025-06-06,0.5152,1.1827
gateio,STRAXUSDT,2025-07-04,0.5619,0.612
gateio,STRIKEUSDT,2025-10-01,2.015,0.8829
gateio,STRKUSDT,2025-06-23,0.5135,0.3677
gateio,STRK3LUSDT,2025-05-17,0.5086,2.1474
gateio,STRK3SUSDT,2025-05-15,0.8396,0.6853
gateio,STRMUSDT,2025-05-15,1.0245,1.1293
gateio,STTUSDT,2025-08-14,0.5376,1.3391
gateio,SUI3LUSDT,2025-06-06,0.8133,1.6076
gateio,SUI3SUSDT,2025-05-15,0.7475,0.4583
gateio,SUI5LUSDT,2025-05-20,0.5043,2.6451
gateio,SUI5SUSDT,2025-05-15,1.2087,0.5216
gateio,SUKUUSDT,2025-06-26,0.8365,0.6618
gateio,SUNUSDT,2025-09-02,0.7367,0.6671
gateio,SUNDOGUSDT,2025-12-18,0.7625,0.5395
gateio,SUPEUSDT,2025-05-15,0.5708,1.3841
gateio,SUPERBITCOINUSDT,2025-09-23,7.3168,1.0344
gateio,SUPERFORMUSDT,2026-02-16,0.5723,0.6918
gateio,SUPRAUSDT,2025-06-23,0.5247,0.4568
gateio,SUSDUSDT,2025-07-22,4.883,0.97
gateio,SUSHI3LUSDT,2025-05-18,0.5752,1.7687
gateio,SUSHI3SUSDT,2025-05-15,0.6553,0.8439
gateio,SUTUSDT,2025-08-07,3.6001,0.8558
gateio,SWANUSDT,2025-05-15,1.3688,0.9401
gateio,SWAPUSDT,2025-10-16,0.5565,1.3736
gateio,SWARMSUSDT,2025-06-15,0.5803,0.5172
gateio,SWASHUSDT,2025-05-24,0.6085,1.2339
gateio,SWAYUSDT,2025-05-29,1.194,0.672
gateio,SWCHUSDT,2025-06-08,0.513,1.6365
gateio,SWEATUSDT,2025-10-24,0.5893,0.9579
gateio,SWELLUSDT,2025-06-29,0.5778,0.3459
gateio,SWFTCUSDT,2025-11-05,0.5665,1.0328
gateio,SXPUSDT,2025-12-02,0.618,0.9452
gateio,SYNUSDT,2025-06-26,0.5979,0.5929
gateio,SYNDUSDT,2025-09-20,0.7669,1.6388
gateio,SYRUPUSDT,2025-05-31,0.5653,0.3815
gateio,SYRUP3LUSDT,2025-06-18,0.6441,1.4197
gateio,SYRUP3SUSDT,2025-06-17,1.3924,1.3974
gateio,TAUSDT,2025-08-06,0.5344,1.1816
gateio,TAIUSDT,2025-05-15,0.5979,0.7264
gateio,TAIKOUSDT,2025-07-08,0.5078,0.4857
gateio,TAKERUSDT,2025-07-18,10.26,1.0199
gateio,TALENTUSDT,2025-06-20,0.511,0.8902
gateio,TANSSIUSDT,2025-07-11,0.5298,1.1446
gateio,TAOUSDT,2025-09-26,0.606,0.3724
gateio,TAPPROTOCOLUSDT,2025-06-16,1.2361,1.1233
gateio,TAURUSDT,2025-05-28,1.7045,0.4297
gateio,TBKUSDT,2025-12-24,28.8998,0.8353
gateio,TCOMUSDT,2025-08-15,1.3,1.1631
gateio,TDROPUSDT,2025-07-05,8.1157,0.9919
gateio,TEDUSDT,2025-05-15,5.5364,1.0331
gateio,TETUSDT,2025-06-27,0.5398,0.4616
gateio,TEVAUSDT,2025-05-15,0.7787,1.2094
gateio,TFUELUSDT,2025-11-05,0.5074,1.0454
gateio,THEUSDT,2025-06-27,1.4443,0.3534
gateio,THETAUSDT,2026-03-31,0.8388,0.5044
gateio,THETA3SUSDT,2025-05-15,1.1089,0.5229
gateio,THLUSDT,2026-02-15,0.6119,1.0922
gateio,THQUSDT,2025-12-18,0.5895,1.5309
gateio,TIAUSDT,2025-07-05,0.5125,0.5914
gateio,TIA3LUSDT,2025-05-18,0.6065,2.0736
gateio,TIA3SUSDT,2025-05-15,1.2652,0.3616
gateio,TICOUSDT,2025-05-15,1.3289,0.5362
gateio,TIMECHRONOUSDT,2025-07-16,0.9998,0.6575
gateio,TITNUSDT,2025-11-03,2.874,0.6057
gateio,TKOUSDT,2025-07-06,0.5124,0.3966
gateio,TLMUSDT,2025-12-13,0.9311,0.8927
gateio,TNKUSDT,2025-11-15,1.0,1.5517
gateio,TNSRUSDT,2025-07-06,0.5009,0.5196
gateio,TON3LUSDT,2025-05-16,0.5151,1.1537
gateio,TON3SUSDT,2025-06-04,0.6291,0.7268
gateio,TON5LUSDT,2025-05-16,0.6033,1.483
gateio,TON5SUSDT,2025-05-15,0.589,1.7854
gateio,TONCUSDT,2025-05-18,0.5039,0.3536
gateio,TOSHIUSDT,2025-06-23,0.5813,0.3513
gateio,TOSHI3LUSDT,2025-05-16,0.5362,2.254
gateio,TOSHI3SUSDT,2025-05-15,1.0217,0.5364
gateio,TOWNUSDT,2025-08-27,0.582,2.1037
gateio,TOWNSUSDT,2025-08-28,0.6811,0.6269
gateio,TRAUSDT,2025-11-20,0.6579,0.4654
gateio,TRADEUSDT,2025-07-09,0.502,0.5383
gateio,TRADOORUSDT,2025-12-03,2.6,0.5384
gateio,TRALAUSDT,2025-09-10,0.6511,1.8262
gateio,TRBUSDT,2025-05-15,0.9147,0.8106
gateio,TRB3LUSDT,2025-05-28,1.1572,1.5813
gateio,TRB3SUSDT,2025-05-30,1.478,1.1902
gateio,TRCUSDT,2025-05-21,1.8419,0.5877
gateio,TRCLUSDT,2025-05-25,2.5593,0.6128
gateio,TREATUSDT,2025-06-26,0.7721,0.7867
gateio,TREEUSDT,2025-07-29,2.381,1.0537
gateio,TRIOUSDT,2025-06-13,0.7748,0.3944
gateio,TRKXUSDT,2025-05-15,3.0437,1.0181
gateio,TROLLUSDT,2025-08-09,0.7637,1.3145
gateio,TROLLFACEUSDT,2025-07-05,0.6569,0.7478
gateio,TRRUSDT,2025-05-15,0.6684,0.4081
gateio,TRUUSDT,2025-07-06,0.5645,0.5011
gateio,TRUFUSDT,2025-06-21,0.5991,1.1185
gateio,TRUMPUSDT,2025-10-18,0.508,0.5906
gateio,TRUMP3LUSDT,2025-05-15,0.5766,1.9586
gateio,TRUMP3SUSDT,2025-05-18,0.7084,0.5036
gateio,TRUMP5LUSDT,2025-05-15,0.7818,2.0335
gateio,TRUMP5SUSDT,2025-05-15,0.6335,0.7895
gateio,TRUSTUSDT,2025-11-05,0.6578,1.9733
gateio,TRVLBTC,2025-07-26,0.5462,0.7963
gateio,TRWAUSDT,2025-09-15,0.5059,1.4058
gateio,TRX3LUSDT,2025-06-30,0.7117,0.3223
gateio,TRX3SUSDT,2025-08-21,0.5149,0.7277
gateio,TRX5LUSDT,2025-05-24,0.5061,1.0566
gateio,TRX5SUSDT,2025-06-11,0.5157,0.9786
gateio,TSLA3LUSDT,2026-04-07,0.5274,0.7197
gateio,TSLAONUSDT,2025-09-03,16.7836,0.9983
gateio,TSTBSCUSDT,2025-08-11,0.5654,0.9236
gateio,TTUSDT,2025-11-22,0.5255,0.9353
gateio,TTDUSDT,2025-12-26,0.5645,2.0895
gateio,TUNEUSDT,2025-05-15,1.7444,0.8732
gateio,TURBO3LUSDT,2025-05-18,0.8006,1.8391
gateio,TURBO3SUSDT,2025-05-15,0.6136,0.6849
gateio,TURBOSUSDT,2025-05-24,0.5324,1.1557
gateio,TURTUSDT,2025-06-19,0.6424,1.1709
gateio,TURTLEUSDT,2026-04-10,0.548,0.6624
gateio,TWTUSDT,2025-09-02,1.1089,0.3827
gateio,TXUSDT,2026-03-27,0.5736,1.1707
gateio,TYCOONUSDT,2025-11-04,1.603,1.0858
gateio,U2UUSDT,2025-06-01,1.2072,0.4591
gateio,UAIUSDT,2025-11-06,0.8065,1.2651
gateio,UBUSDT,2025-09-12,2.4768,0.8158
gateio,UB3LUSDT,2026-04-24,15.0743,0.93
gateio,UB3SUSDT,2026-05-03,0.7541,2.2555
gateio,UDAOUSDT,2025-07-12,69.5108,1.0024
gateio,UDSUSDT,2025-05-15,0.692,1.7356
gateio,ULTIUSDT,2025-05-17,0.5616,1.0123
gateio,UMAUSDT,2025-05-22,0.5264,0.584
gateio,UNAUSDT,2025-05-15,1.5338,0.6701
gateio,UNCXUSDT,2026-02-03,0.5231,1.8025
gateio,UNFIUSDT,2025-05-15,0.5335,1.1437
gateio,UNI3LUSDT,2025-05-16,0.5927,1.333
gateio,UNI3SUSDT,2025-05-15,0.5514,1.5305
gateio,UNI5LUSDT,2025-05-16,0.6086,1.8375
gateio,UNI5SUSDT,2025-05-15,1977.1631,0.7948
gateio,UNIBOTUSDT,2025-07-22,0.5844,0.9259
gateio,UNIONUSDT,2025-09-05,1.1067,1.08
gateio,UNIT0USDT,2025-06-01,0.7193,1.0877
gateio,UNNUSDT,2025-05-24,1.1238,0.9524
gateio,UOSUSDT,2025-10-11,0.5237,1.3696
gateio,UPUSDT,2026-04-03,1.0634,1.093
gateio,URANUSUSDT,2025-08-13,0.6668,1.2439
gateio,USUSDT,2026-03-04,0.5563,0.8563
gateio,USATUSDT,2026-03-26,0.5518,1.0014
gateio,USD1USDT,2025-05-28,0.9708,1.002
gateio,USELESSUSDT,2025-07-12,0.6687,1.0561
gateio,USTCUSDT,2025-07-02,0.5069,0.5073
gateio,USUALUSDT,2025-06-23,0.6007,0.5698
gateio,UXLINKUSDT,2025-10-06,1.3818,0.3796
gateio,VAIOTUSDT,2025-06-26,0.6428,0.3379
gateio,VANAUSDT,2026-02-06,0.5637,1.044
gateio,VANRYUSDT,2025-06-23,0.7473,0.3992
gateio,VARAUSDT,2025-10-11,0.5007,1.2961
gateio,VCUSDT,2025-06-30,0.5307,0.8753
gateio,VDRUSDT,2025-05-15,1.5877,0.8414
gateio,VELOUSDT,2025-07-01,0.5324,0.3427
gateio,VELODROMEUSDT,2025-07-02,0.5133,0.3289
gateio,VELVETUSDT,2025-07-10,1.5986,0.7657
gateio,VEMPUSDT,2025-05-22,0.6052,0.978
gateio,VENOMUSDT,2025-05-25,0.9884,0.3878
gateio,VERTUSDT,2025-05-15,1.6361,0.8345
gateio,VFYUSDT,2025-09-30,1.6017,1.1204
gateio,VGXUSDT,2025-05-30,0.5951,1.1152
gateio,VINEUSDT,2025-06-22,0.5705,0.3632
gateio,VIRTUALUSDT,2025-05-18,0.5346,1.0359
gateio,VIRTUAL3LUSDT,2025-05-15,0.526,1.8407
gateio,VIRTUAL3SUSDT,2025-05-15,0.6486,1.9615
gateio,VLRUSDT,2025-10-23,0.5,1.4657
gateio,VMTUSDT,2025-07-29,1.1524,1.0503
gateio,VNOUSDT,2025-06-07,2.3833,1.1114
gateio,VOIDUSDT,2025-05-15,0.5338,1.287
gateio,VOLTUSDT,2026-01-01,0.5625,1.3247
gateio,VONUSDT,2025-05-15,0.8369,1.213
gateio,VOOIUSDT,2025-12-23,0.5435,1.9219
gateio,VOXELUSDT,2025-07-05,0.5675,0.7189
gateio,VPRUSDT,2025-05-15,1.8717,0.8893
gateio,VRUSDT,2025-09-02,1.0403,0.3198
gateio,VRAUSDT,2025-07-09,0.7482,0.4443
gateio,VSNUSDT,2025-07-16,1.223,0.6558
gateio,VSXUSDT,2025-05-19,0.6527,0.7467
gateio,VTUSDT,2025-05-25,0.5147,1.794
gateio,VTHOUSDT,2025-12-19,0.5328,1.0405
gateio,VVSUSDT,2025-06-23,0.664,0.6281
gateio,VVVUSDT,2025-06-06,0.5359,1.0533
gateio,W3GGUSDT,2025-07-02,0.5068,0.6995
gateio,WAGUSDT,2025-07-29,0.5065,0.5477
gateio,WAGMIGAMESUSDT,2025-06-06,0.5025,1.4615
gateio,WAIUSDT,2025-08-12,2.599,0.5693
gateio,WALUSDT,2025-12-23,0.5096,0.7547
gateio,WALLETUSDT,2025-06-30,0.716,0.485
gateio,WAMUSDT,2025-06-26,0.7171,0.5812
gateio,WATUSDT,2025-06-15,0.5312,1.8847
gateio,WAVESUSDT,2025-08-02,0.5575,0.3263
gateio,WAXLUSDT,2025-05-23,0.6199,0.6173
gateio,WAXPUSDT,2026-03-02,0.692,0.7639
gateio,WBAIUSDT,2025-10-15,8.5546,0.9267
gateio,WCTUSDT,2025-05-15,1.4974,1.0406
gateio,WELL3USDT,2025-05-15,0.9342,0.6863
gateio,WEMIXUSDT,2025-05-31,0.8064,0.3899
gateio,WESTUSDT,2025-05-15,0.5054,1.3678
gateio,WETUSDT,2025-12-09,1.4287,0.7694
gateio,WHYUSDT,2025-07-05,0.5206,0.4103
gateio,WHYPADUSDT,2026-01-28,3.4332,0.9953
gateio,WIFUSDT,2025-06-23,0.5589,0.3073
gateio,WIF3LUSDT,2025-05-16,1.1354,1.4935
gateio,WIF3SUSDT,2025-05-15,0.6352,1.726
gateio,WIF5LUSDT,2025-05-16,1.1112,1.8147
gateio,WIF5SUSDT,2025-05-15,1.1852,1.6761
gateio,WINUSDT,2025-11-19,0.8046,0.7336
gateio,WINGUSDT,2025-05-15,0.6443,1.5047
gateio,WKCUSDT,2025-06-25,0.5752,0.5382
gateio,WLUSDT,2026-04-02,0.5316,1.8619
gateio,WLDUSDT,2025-05-18,0.5355,1.0698
gateio,WLD3LUSDT,2026-04-29,0.5221,0.9213
gateio,WLD5LUSDT,2025-05-15,0.6891,2.2022
gateio,WLD5SUSDT,2025-05-15,0.9286,1.9031
gateio,WLFIUSDT,2025-09-01,2.9286,1.1206
gateio,WLFI3LUSDT,2025-09-05,1.249,1.0432
gateio,WLFI3SUSDT,2025-09-02,1.5543,1.3659
gateio,WMTXUSDT,2025-08-22,0.5008,0.307
gateio,WNCGBTC,2025-05-25,0.6988,0.9994
gateio,WNCGUSDT,2025-05-25,0.7585,1.0234
gateio,WNXMUSDT,2025-07-03,6.5537,0.9567
gateio,WOJAKUSDT,2026-02-06,0.5245,2.0893
gateio,WOLFUSDT,2025-05-31,0.5329,1.0858
gateio,WRTUSDT,2025-08-01,2.5822,0.9838
gateio,WRXUSDT,2025-07-01,0.5442,0.3336
gateio,WSBUSDT,2025-06-13,0.5112,1.168
gateio,WSDMUSDT,2025-09-27,0.5597,0.9773
gateio,WUSDUSDT,2025-08-28,1.1209,1.0002
gateio,WXMUSDT,2025-06-23,0.5175,1.0819
gateio,WXTUSDT,2025-05-27,0.6249,0.5673
gateio,WXTMUSDT,2025-07-31,0.6199,1.3433
gateio,WZRDUSDT,2026-02-04,0.5373,0.8019
gateio,XUSDT,2025-07-01,0.6396,0.6145
gateio,XAG3LUSDT,2026-01-20,1.0359,1.749
gateio,XAG3SUSDT,2026-01-23,0.5142,1.5042
gateio,XAG5SUSDT,2026-03-09,1.9028,0.9649
gateio,XAIUSDT,2025-06-23,0.506,0.4283
gateio,XANUSDT,2025-09-29,2.0472,1.3231
gateio,XARUSDT,2025-06-13,1.7276,0.7085
gateio,XAU3LUSDT,2026-01-20,0.6312,1.0978
gateio,XAU3SUSDT,2026-01-29,0.8123,0.7666
gateio,XAU5SUSDT,2026-03-09,1.3988,0.7169
gateio,XAUT3LUSDT,2026-01-10,1.0592,0.3191
gateio,XAUT3SUSDT,2026-01-28,0.505,1.0246
gateio,XCHUSDT,2025-10-31,0.5229,0.8424
gateio,XCNUSDT,2025-07-08,0.5015,0.7414
gateio,XCVUSDT,2025-05-22,0.5268,1.0256
gateio,XCXUSDT,2025-08-29,0.9008,0.656
gateio,XECUSDT,2026-04-22,0.5682,0.6659
gateio,XELSUSDT,2025-06-14,10.2911,1.001
gateio,XEMUSDT,2025-06-14,0.5348,2.2472
gateio,XENUSDT,2025-06-30,0.8625,0.6382
gateio,XFIUSDT,2025-09-13,2.3996,0.5283
gateio,XGNUSDT,2025-05-15,5.0968,0.8982
gateio,XIONUSDT,2025-05-24,0.6546,0.6455
gateio,XL1USDT,2025-09-16,2.5344,0.923
gateio,XLABUSDT,2025-09-03,1.0593,1.1614
gateio,XLM3LUSDT,2025-06-26,6.1392,0.3598
gateio,XLM3SUSDT,2025-05-23,0.6538,0.6859
gateio,XNAUSDT,2025-08-19,0.5294,1.1364
gateio,XNI3LUSDT,2026-04-11,0.8422,0.5932
gateio,XNLUSDT,2025-10-31,0.5629,2.0558
gateio,XNYUSDT,2025-07-26,5.7673,0.4193
gateio,XPD3LUSDT,2026-03-27,0.5197,0.6026
gateio,XPD3SUSDT,2026-01-29,1.2322,0.639
gateio,XPINUSDT,2025-08-23,3.5534,0.505
gateio,XPIN3LUSDT,2025-10-24,0.7394,2.3185
gateio,XPIN3SUSDT,2025-10-24,4.8219,0.5581
gateio,XPLUSDT,2025-09-25,21.56,0.8018
gateio,XPL3LUSDT,2026-01-16,0.5789,2.3887
gateio,XPL3SUSDT,2026-01-07,2.2349,0.3028
gateio,XPLAUSDT,2025-05-23,0.7332,0.497
gateio,XPOWERUSDT,2025-07-08,0.5601,1.3963
gateio,XPRUSDT,2025-06-24,0.6485,0.4304
gateio,XPRTUSDT,2025-07-07,0.5649,0.8581
gateio,XPT3LUSDT,2026-02-13,0.6764,0.9164
gateio,XPT3SUSDT,2026-01-29,1.5052,0.6099
gateio,XRUSDT,2025-07-07,0.649,1.045
gateio,XRDUSDT,2025-06-29,0.5385,0.551
gateio,XREATORSUSDT,2025-06-14,0.5598,1.0501
gateio,XRP3SUSDT,2025-05-15,0.7381,0.4781
gateio,XRP5LUSDT,2025-06-06,0.7274,1.47
gateio,XRP5SUSDT,2025-05-15,1.2729,0.5694
gateio,XRWAUSDT,2025-07-29,2.4074,0.9044
gateio,XSEEDUSDT,2025-07-08,0.5233,0.874
gateio,XSWAPUSDT,2025-06-06,1.3363,0.7431
gateio,XTERUSDT,2025-09-24,0.5172,1.5913
gateio,XTZUSDT,2025-07-02,1.3561,0.3208
gateio,XU3O8USDT,2026-01-11,0.5534,0.6508
gateio,XYMUSDT,2025-11-09,0.9141,0.4557
gateio,XYOUSDT,2025-06-26,0.5553,0.5857
gateio,XYROUSDT,2025-07-03,0.7378,1.4452
gateio,XZKUSDT,2025-05-15,1.1129,1.1525
gateio,Y8UUSDT,2025-07-23,11.1635,0.9233
gateio,YALAUSDT,2025-07-22,3.6234,0.3888
gateio,YBUSDT,2025-10-20,0.5726,0.8705
gateio,YBDBDUSDT,2025-06-06,1125.0,0.9898
gateio,YCTUSDT,2025-07-30,0.51,0.722
gateio,YFIIUSDT,2025-06-03,0.6615,1.4425
gateio,YGGUSDT,2025-08-26,0.8112,0.3151
gateio,ZAMAUSDT,2026-03-27,0.7879,0.6218
gateio,ZBCNUSDT,2025-05-15,3.537,0.4176
gateio,ZBTUSDT,2025-12-08,0.5983,0.9105
gateio,ZEC3SUSDT,2025-11-23,149.113,0.3019
gateio,ZENTUSDT,2025-08-16,0.7903,0.4536
gateio,ZERCUSDT,2025-05-15,0.5052,1.2017
gateio,ZEREBROUSDT,2025-06-22,0.5757,0.7696
gateio,ZEROUSDT,2025-06-22,1.0086,0.7812
gateio,ZETAUSDT,2026-01-21,0.5412,1.4906
gateio,ZEUMUSDT,2025-07-01,0.5306,0.5836
gateio,ZEUSUSDT,2025-06-06,0.5195,1.1935
gateio,ZEXUSDT,2025-05-17,0.7813,0.8619
gateio,ZFUSDT,2025-07-05,0.5011,0.3386
gateio,ZIGUSDT,2025-07-06,0.5868,0.5106
gateio,ZILUSDT,2026-01-20,0.5081,1.4116
gateio,ZIXUSDT,2025-06-18,0.6328,1.0853
gateio,ZKUSDT,2025-06-23,0.5956,0.3436
gateio,ZKCUSDT,2025-10-11,0.8675,0.8634
gateio,ZKJUSDT,2025-06-16,1.3704,1.3511
gateio,ZKLUSDT,2025-07-26,0.5319,1.1977
gateio,ZKPUSDT,2025-12-27,0.563,1.2675
gateio,ZKWASMUSDT,2025-07-26,1.2821,0.6966
gateio,ZLWUSDT,2025-05-19,0.5003,0.6518
gateio,ZNDUSDT,2025-05-15,2.4685,1.0848
gateio,ZOONUSDT,2025-12-04,0.9241,0.8618
gateio,ZORAUSDT,2025-06-26,0.518,0.3371
gateio,ZRCUSDT,2025-06-06,0.6054,1.2663
gateio,ZROUSDT,2025-08-01,0.5035,0.7828
gateio,ZRXUSDT,2025-12-15,0.5146,0.9404
gateio,ZSCUSDT,2025-06-26,0.516,0.8506
gateio,ZTCUSDT,2026-01-07,0.95,1.7653
gateio,ZTXUSDT,2025-07-02,0.5557,0.925
gateio,ZULUUSDT,2025-05-19,1.0433,1.009
gateio,ZYRAUSDT,2025-09-11,1.8333,0.4884
gateio,小股东USDT,2026-01-21,2.2376,1.25
gateio,币安人生3LUSDT,2026-01-13,2.4952,1.3423
gateio,币安人生3SUSDT,2026-01-13,1.0626,1.7684
gateio,我踏马来了USDT,2026-01-08,6.8424,0.8326
gateio,我踏马来了3LUSDT,2026-01-14,2.8635,1.1537
gateio,我踏马来了3SUSDT,2026-01-14,0.9346,2.0698
gateio,老子USDT,2026-01-10,2.0883,1.329
gateio,龙虾USDT,2026-03-09,2.2931,1.0851
mexc,0GUSDT,2025-09-22,8.5333,0.7811
mexc,114514USDT,2026-01-05,49.0,1.009
mexc,1INCHUSDT,2025-06-25,1.1389,0.3509
mexc,1R0RUSDT,2025-06-27,1.307,0.3673
mexc,2ZUSDT,2025-10-02,7.3665,0.98
mexc,3KDSUSDT,2026-01-27,4.115,1.2248
mexc,4USDT,2025-10-01,29.463,0.806
mexc,67USDT,2025-11-16,7.998,0.7357
mexc,9BITUSDT,2026-01-04,3.5977,0.6612
mexc,ABTC,2025-05-27,1.509,0.5553
mexc,AUSDT,2025-05-27,1.7633,0.5669
mexc,A1XUSDT,2025-06-25,0.5987,0.645
mexc,A47USDT,2025-05-25,0.6196,0.9102
mexc,A8USDT,2025-07-03,0.6298,0.773
mexc,AALONUSDT,2026-01-15,0.578,0.4325
mexc,AAPLXUSDT,2025-07-02,0.7608,0.6176
mexc,AASTUSDT,2025-05-15,0.9434,0.8948
mexc,AAVEUSDT,2025-08-06,0.5102,0.5152
mexc,ABUSDT,2025-05-16,0.5155,1.023
mexc,ABEYUSDT,2025-10-11,0.5516,0.7381
mexc,ABXUSDT,2025-05-19,0.5684,0.797
mexc,ACAUSDT,2025-06-27,0.5302,0.6011
mexc,ACEUSDT,2025-06-23,0.67,0.6653
mexc,ACHUSDT,2025-07-02,0.8148,0.4126
mexc,ACHRONUSDT,2026-03-04,0.7345,0.3952
mexc,ACMUSDT,2025-05-15,0.647,1.1915
mexc,ACNUSDT,2026-04-29,7.15,0.3652
mexc,ACSUSDT,2025-06-19,0.541,0.928
mexc,ACTUSDT,2025-10-23,0.5459,1.0573
mexc,ACUUSDT,2026-01-20,11.845,0.8069
mexc,ACXUSDT,2025-07-01,0.6937,0.4039
mexc,ADBEONUSDT,2025-10-22,1.4772,1.0519
mexc,ADOUSDT,2025-11-21,2.966,0.8995
mexc,ADXUSDT,2025-07-31,1.8317,0.3703
mexc,AEROUSDT,2025-06-01,0.8813,0.3214
mexc,AEROBUDUSDT,2025-06-23,0.7049,0.3341
mexc,AEVOUSDT,2025-06-23,0.7058,0.3935
mexc,AFCUSDT,2025-07-11,0.5353,0.6083
mexc,AFKUSDT,2026-03-25,2.9,1.3359
mexc,AGLDUSDT,2026-01-08,0.5081,1.0225
mexc,AGROUSDT,2025-07-02,0.5722,1.0767
mexc,AGRSUSDT,2025-05-15,0.5454,1.3464
mexc,AIUSDT,2026-04-29,5.8995,0.9218
mexc,AI3USDT,2025-08-27,1.2105,1.2663
mexc,AIAUSDT,2025-09-18,37.164,0.3551
mexc,AICUSDT,2025-05-22,0.516,1.2194
mexc,AIDOGEUSDT,2025-06-22,0.6038,0.6244
mexc,AINUSDT,2025-07-05,13.396,0.4794
mexc,AINETWORKUSDT,2025-07-11,1.803,0.8855
mexc,AIOUSDT,2025-08-02,5.507,0.4942
mexc,AIOTUSDT,2025-06-02,0.6214,0.8318
mexc,AIPOUSDT,2025-06-07,0.5109,2.2545
mexc,AIWUSDT,2025-05-17,0.5987,1.1584
mexc,AIXUSDT,2025-07-19,102514.926,0.6313
mexc,AIXBTUSDT,2025-05-18,0.5349,0.9782
mexc,AIXDROPUSDT,2025-11-15,3.2609,0.92
mexc,AIXPLAYUSDT,2026-03-09,16.498,0.7087
mexc,AIXTUSDT,2026-01-14,3.526,0.8185
mexc,AKIUSDT,2025-10-16,1.68,0.7905
mexc,AKITAUSDT,2026-03-24,3.366,0.5615
mexc,ALUSDT,2025-10-29,0.524,2.0114
mexc,ALCHUSDT,2025-09-20,0.5458,1.3078
mexc,ALEOUSDT,2025-07-04,0.7857,0.642
mexc,ALEPHUSDT,2025-06-18,0.5069,0.8216
mexc,ALEXUSDT,2025-08-24,0.5123,0.984
mexc,ALIUSDT,2025-06-23,0.5392,0.8169
mexc,ALICEUSDT,2025-09-21,0.9004,1.1587
mexc,ALKIMIUSDT,2025-08-19,3.375,0.8957
mexc,ALLOUSDT,2025-11-11,2.0333,1.2551
mexc,ALMANAKUSDT,2025-12-11,1.5,1.6109
mexc,ALPINEUSDT,2025-06-19,0.6257,0.7199
mexc,ALTLAYERUSDT,2025-05-29,0.7037,0.911
mexc,ALUUSDT,2025-07-02,0.5079,1.6062
mexc,ALVAUSDT,2025-05-20,1.3536,0.3629
mexc,AMDONUSDT,2025-09-21,0.5317,0.3148
mexc,AMEUSDT,2025-05-17,0.5468,1.2848
mexc,AMIUSDT,2025-06-07,0.778,0.4529
mexc,AMOREUSDT,2025-09-19,1.7333,1.1346
mexc,AMPUSDT,2025-12-22,0.5407,0.6272
mexc,AMZNXUSDT,2025-07-07,0.5,0.5692
mexc,ANDYETHUSDT,2025-06-06,0.5914,1.23
mexc,ANIUSDT,2025-07-15,16.956,0.718
mexc,ANIMEUSDT,2025-05-22,0.9322,0.6046
mexc,ANKRBTC,2026-03-04,0.5058,0.5246
mexc,ANKRUSDT,2026-02-28,0.5736,0.7729
mexc,ANONUSDT,2025-08-12,0.6014,0.4371
mexc,ANTUSDT,2025-08-07,780.196,1.0013
mexc,AOUSDT,2025-05-16,0.5596,1.1151
mexc,APEUSDT,2026-03-31,0.5929,0.6667
mexc,APEPEUSDT,2025-05-16,0.5232,0.6958
mexc,APEXUSDT,2025-05-17,0.6019,1.5348
mexc,API3USDT,2025-07-03,0.6252,0.4605
mexc,APRUSDT,2025-10-23,6.454,0.7859
mexc,APTUSDT,2025-06-22,0.5085,0.8862
mexc,APTMUSDT,2025-05-27,0.6271,0.7405
mexc,APUUSDT,2025-07-05,0.6009,0.5261
mexc,ARCUSDT,2025-06-28,0.512,1.0489
mexc,ARCIELUSDT,2026-01-30,100.472,0.8287
mexc,ARCSOLUSDT,2025-06-23,0.5798,0.4057
mexc,AREAUSDT,2025-06-19,0.5,0.54
mexc,ARIUSDT,2025-05-15,20.6554,1.0038
mexc,ARIAUSDT,2025-08-21,6.5,0.3433
